battle_id,time,turn,attacker,defender,attack_type,stamina_cost,attacker_stamina_before,attacker_stamina_after_cost,attacker_stamina_after,defender_health_before,defender_health_after,hit,damage_dealt,critical,message
1,1405.7142857142935,985,Scout,Tucker,heavy attack,8,1000018,1000010,1000015,947302853211,947144603619,True,158249592,True,Scout uses heavy attack on Tucker for 158249592 (CRIT)!
1,1405.7142857142935,986,Tucker,Scout,light attack,8,1000019,1000011,1000016,946036854479,945937948484,True,98905995,True,Tucker uses light attack on Scout for 98905995 (CRIT)!
1,1408.5714285714366,987,Scout,Tucker,heavy attack,9,1000019,1000010,1000015,947144603619,946986353868,True,158249751,True,Scout uses heavy attack on Tucker for 158249751 (CRIT)!
1,1408.5714285714366,988,Tucker,Scout,light attack,5,1000019,1000014,1000019,945937948484,945839042589,True,98905895,True,Tucker uses light attack on Scout for 98905895 (CRIT)!
1,1411.4285714285795,989,Scout,Tucker,light attack,4,1000019,1000015,1000019,946986353868,946887447774,True,98906094,True,Scout uses light attack on Tucker for 98906094 (CRIT)!
1,1411.4285714285795,990,Tucker,Scout,light attack,7,1000019,1000012,1000017,945839042589,945740136495,True,98906094,True,Tucker uses light attack on Scout for 98906094 (CRIT)!
1,1414.2857142857224,991,Scout,Tucker,light attack,6,1000019,1000013,1000018,946887447774,946788541680,True,98906094,True,Scout uses light attack on Tucker for 98906094 (CRIT)!
1,1414.2857142857224,992,Tucker,Scout,light attack,4,1000019,1000015,1000019,945740136495,945641230401,True,98906094,True,Tucker uses light attack on Scout for 98906094 (CRIT)!
1,1417.1428571428653,993,Scout,Tucker,heavy attack,7,1000019,1000012,1000017,946788541680,946630291609,True,158250071,True,Scout uses heavy attack on Tucker for 158250071 (CRIT)!
1,1417.1428571428653,994,Tucker,Scout,heavy attack,10,1000019,1000009,1000014,945641230401,945482980809,True,158249592,True,Tucker uses heavy attack on Scout for 158249592 (CRIT)!
1,1420.0000000000082,995,Scout,Tucker,heavy attack,9,1000019,1000010,1000015,946630291609,946472042177,True,158249432,True,Scout uses heavy attack on Tucker for 158249432 (CRIT)!
1,1420.0000000000082,996,Tucker,Scout,light attack,7,1000019,1000012,1000017,945482980809,945384074914,True,98905895,True,Tucker uses light attack on Scout for 98905895 (CRIT)!
1,1422.857142857151,997,Scout,Tucker,heavy attack,10,1000019,1000009,1000014,946472042177,946313793065,True,158249112,True,Scout uses heavy attack on Tucker for 158249112 (CRIT)!
1,1422.857142857151,998,Tucker,Scout,light attack,4,1000019,1000015,1000019,945384074914,945285168919,True,98905995,True,Tucker uses light attack on Scout for 98905995 (CRIT)!
1,1425.714285714294,999,Scout,Tucker,heavy attack,11,1000019,1000008,1000013,946313793065,946155543633,True,158249432,True,Scout uses heavy attack on Tucker for 158249432 (CRIT)!
1,1425.714285714294,1000,Tucker,Scout,light attack,5,1000019,1000014,1000019,945285168919,945186262725,True,98906194,True,Tucker uses light attack on Scout for 98906194 (CRIT)!
1,1428.5714285714369,1001,Scout,Tucker,light attack,6,1000018,1000012,1000017,946155543633,946056637539,True,98906094,True,Scout uses light attack on Tucker for 98906094 (CRIT)!
1,1428.5714285714369,1002,Tucker,Scout,heavy attack,7,1000019,1000012,1000017,945186262725,945028013293,True,158249432,True,Tucker uses heavy attack on Scout for 158249432 (CRIT)!
1,1431.4285714285795,1003,Scout,Tucker,heavy attack,7,1000019,1000012,1000017,946056637539,945898387148,True,158250391,True,Scout uses heavy attack on Tucker for 158250391 (CRIT)!
1,1431.4285714285795,1004,Tucker,Scout,heavy attack,11,1000019,1000008,1000013,945028013293,944869762902,True,158250391,True,Tucker uses heavy attack on Scout for 158250391 (CRIT)!
1,1434.2857142857226,1005,Scout,Tucker,light attack,5,1000019,1000014,1000019,945898387148,945799481054,True,98906094,True,Scout uses light attack on Tucker for 98906094 (CRIT)!
1,1434.2857142857226,1006,Tucker,Scout,heavy attack,10,1000018,1000008,1000013,944869762902,944711513790,True,158249112,True,Tucker uses heavy attack on Scout for 158249112 (CRIT)!
1,1437.1428571428655,1007,Scout,Tucker,light attack,4,1000019,1000015,1000019,945799481054,945700575059,True,98905995,True,Scout uses light attack on Tucker for 98905995 (CRIT)!
1,1437.1428571428655,1008,Tucker,Scout,heavy attack,8,1000018,1000010,1000015,944711513790,944553264678,True,158249112,True,Tucker uses heavy attack on Scout for 158249112 (CRIT)!
1,1440.0000000000084,1009,Scout,Tucker,heavy attack,8,1000019,1000011,1000016,945700575059,945542325787,True,158249272,True,Scout uses heavy attack on Tucker for 158249272 (CRIT)!
1,1440.0000000000084,1010,Tucker,Scout,light attack,6,1000019,1000013,1000018,944553264678,944454358484,True,98906194,True,Tucker uses light attack on Scout for 98906194 (CRIT)!
1,1442.8571428571513,1011,Scout,Tucker,light attack,6,1000019,1000013,1000018,945542325787,945443419593,True,98906194,True,Scout uses light attack on Tucker for 98906194 (CRIT)!
1,1442.8571428571513,1012,Tucker,Scout,light attack,4,1000019,1000015,1000019,944454358484,944355452489,True,98905995,True,Tucker uses light attack on Scout for 98905995 (CRIT)!
1,1445.7142857142942,1013,Scout,Tucker,light attack,8,1000019,1000011,1000016,945443419593,945344513499,True,98906094,True,Scout uses light attack on Tucker for 98906094 (CRIT)!
1,1445.7142857142942,1014,Tucker,Scout,heavy attack,8,1000019,1000011,1000016,944355452489,944197203057,True,158249432,True,Tucker uses heavy attack on Scout for 158249432 (CRIT)!
1,1448.571428571437,1015,Scout,Tucker,light attack,8,1000019,1000011,1000016,945344513499,945245607305,True,98906194,True,Scout uses light attack on Tucker for 98906194 (CRIT)!
1,1448.571428571437,1016,Tucker,Scout,light attack,7,1000019,1000012,1000017,944197203057,944098297062,True,98905995,True,Tucker uses light attack on Scout for 98905995 (CRIT)!
1,1451.42857142858,1017,Scout,Tucker,light attack,5,1000019,1000014,1000019,945245607305,945146701211,True,98906094,True,Scout uses light attack on Tucker for 98906094 (CRIT)!
1,1451.42857142858,1018,Tucker,Scout,heavy attack,7,1000019,1000012,1000017,944098297062,943940047950,True,158249112,True,Tucker uses heavy attack on Scout for 158249112 (CRIT)!
1,1454.2857142857229,1019,Scout,Tucker,light attack,7,1000019,1000012,1000017,945146701211,945047795216,True,98905995,True,Scout uses light attack on Tucker for 98905995 (CRIT)!
1,1454.2857142857229,1020,Tucker,Scout,heavy attack,9,1000019,1000010,1000015,943940047950,943781798838,True,158249112,True,Tucker uses heavy attack on Scout for 158249112 (CRIT)!
1,1457.1428571428658,1021,Scout,Tucker,light attack,8,1000019,1000011,1000016,945047795216,944948889321,True,98905895,True,Scout uses light attack on Tucker for 98905895 (CRIT)!
1,1457.1428571428658,1022,Tucker,Scout,light attack,5,1000019,1000014,1000019,943781798838,943682892843,True,98905995,True,Tucker uses light attack on Scout for 98905995 (CRIT)!
1,1460.0000000000086,1023,Scout,Tucker,light attack,5,1000019,1000014,1000019,944948889321,944849983426,True,98905895,True,Scout uses light attack on Tucker for 98905895 (CRIT)!
1,1460.0000000000086,1024,Tucker,Scout,light attack,5,1000019,1000014,1000019,943682892843,943583986948,True,98905895,True,Tucker uses light attack on Scout for 98905895 (CRIT)!
1,1462.8571428571515,1025,Scout,Tucker,light attack,4,1000019,1000015,1000019,944849983426,944751077531,True,98905895,True,Scout uses light attack on Tucker for 98905895 (CRIT)!
1,1462.8571428571515,1026,Tucker,Scout,light attack,6,1000019,1000013,1000018,943583986948,943485080754,True,98906194,True,Tucker uses light attack on Scout for 98906194 (CRIT)!
1,1465.7142857142944,1027,Scout,Tucker,heavy attack,10,1000019,1000009,1000014,944751077531,944592827140,True,158250391,True,Scout uses heavy attack on Tucker for 158250391 (CRIT)!
1,1465.7142857142944,1028,Tucker,Scout,light attack,8,1000019,1000011,1000016,943485080754,943386174560,True,98906194,True,Tucker uses light attack on Scout for 98906194 (CRIT)!
1,1468.5714285714373,1029,Scout,Tucker,light attack,4,1000019,1000015,1000019,944592827140,944493921145,True,98905995,True,Scout uses light attack on Tucker for 98905995 (CRIT)!
1,1468.5714285714373,1030,Tucker,Scout,heavy attack,7,1000019,1000012,1000017,943386174560,943227924489,True,158250071,True,Tucker uses heavy attack on Scout for 158250071 (CRIT)!
1,1471.4285714285802,1031,Scout,Tucker,heavy attack,10,1000019,1000009,1000014,944493921145,944335671713,True,158249432,True,Scout uses heavy attack on Tucker for 158249432 (CRIT)!
1,1471.4285714285802,1032,Tucker,Scout,heavy attack,10,1000019,1000009,1000014,943227924489,943069675377,True,158249112,True,Tucker uses heavy attack on Scout for 158249112 (CRIT)!
1,1474.285714285723,1033,Scout,Tucker,light attack,8,1000019,1000011,1000016,944335671713,944236765718,True,98905995,True,Scout uses light attack on Tucker for 98905995 (CRIT)!
1,1474.285714285723,1034,Tucker,Scout,light attack,4,1000019,1000015,1000019,943069675377,942970769183,True,98906194,True,Tucker uses light attack on Scout for 98906194 (CRIT)!
1,1477.142857142866,1035,Scout,Tucker,light attack,7,1000019,1000012,1000017,944236765718,944137859823,True,98905895,True,Scout uses light attack on Tucker for 98905895 (CRIT)!
1,1477.142857142866,1036,Tucker,Scout,light attack,7,1000019,1000012,1000017,942970769183,942871863089,True,98906094,True,Tucker uses light attack on Scout for 98906094 (CRIT)!
1,1480.0000000000089,1037,Scout,Tucker,light attack,6,1000019,1000013,1000018,944137859823,944038953629,True,98906194,True,Scout uses light attack on Tucker for 98906194 (CRIT)!
1,1480.0000000000089,1038,Tucker,Scout,light attack,8,1000019,1000011,1000016,942871863089,942772956895,True,98906194,True,Tucker uses light attack on Scout for 98906194 (CRIT)!
1,1482.8571428571518,1039,Scout,Tucker,light attack,4,1000019,1000015,1000019,944038953629,943940047634,True,98905995,True,Scout uses light attack on Tucker for 98905995 (CRIT)!
1,1482.8571428571518,1040,Tucker,Scout,heavy attack,9,1000019,1000010,1000015,942772956895,942614707463,True,158249432,True,Tucker uses heavy attack on Scout for 158249432 (CRIT)!
1,1485.7142857142946,1041,Scout,Tucker,light attack,7,1000019,1000012,1000017,943940047634,943841141739,True,98905895,True,Scout uses light attack on Tucker for 98905895 (CRIT)!
1,1485.7142857142946,1042,Tucker,Scout,light attack,5,1000019,1000014,1000019,942614707463,942515801468,True,98905995,True,Tucker uses light attack on Scout for 98905995 (CRIT)!
1,1488.5714285714375,1043,Scout,Tucker,light attack,8,1000019,1000011,1000016,943841141739,943742235844,True,98905895,True,Scout uses light attack on Tucker for 98905895 (CRIT)!
1,1488.5714285714375,1044,Tucker,Scout,light attack,6,1000019,1000013,1000018,942515801468,942416895274,True,98906194,True,Tucker uses light attack on Scout for 98906194 (CRIT)!
1,1491.4285714285804,1045,Scout,Tucker,light attack,7,1000019,1000012,1000017,943742235844,943643329650,True,98906194,True,Scout uses light attack on Tucker for 98906194 (CRIT)!
1,1491.4285714285804,1046,Tucker,Scout,heavy attack,10,1000019,1000009,1000014,942416895274,942258645842,True,158249432,True,Tucker uses heavy attack on Scout for 158249432 (CRIT)!
1,1494.285714285723,1047,Scout,Tucker,heavy attack,7,1000019,1000012,1000017,943643329650,943485079739,True,158249911,True,Scout uses heavy attack on Tucker for 158249911 (CRIT)!
1,1494.285714285723,1048,Tucker,Scout,light attack,4,1000019,1000015,1000019,942258645842,942159739847,True,98905995,True,Tucker uses light attack on Scout for 98905995 (CRIT)!
1,1497.1428571428662,1049,Scout,Tucker,light attack,4,1000019,1000015,1000019,943485079739,943386173645,True,98906094,True,Scout uses light attack on Tucker for 98906094 (CRIT)!
1,1497.1428571428662,1050,Tucker,Scout,light attack,8,1000019,1000011,1000016,942159739847,942060833852,True,98905995,True,Tucker uses light attack on Scout for 98905995 (CRIT)!
1,1500.000000000009,1051,Scout,Tucker,light attack,4,1000019,1000015,1000019,943386173645,943287267750,True,98905895,True,Scout uses light attack on Tucker for 98905895 (CRIT)!
1,1500.000000000009,1052,Tucker,Scout,light attack,5,1000019,1000014,1000019,942060833852,941961927957,True,98905895,True,Tucker uses light attack on Scout for 98905895 (CRIT)!
1,1502.857142857152,1053,Scout,Tucker,light attack,8,1000019,1000011,1000016,943287267750,943188361755,True,98905995,True,Scout uses light attack on Tucker for 98905995 (CRIT)!
1,1502.857142857152,1054,Tucker,Scout,heavy attack,9,1000019,1000010,1000015,941961927957,941803677886,True,158250071,True,Tucker uses heavy attack on Scout for 158250071 (CRIT)!
1,1505.7142857142949,1055,Scout,Tucker,light attack,8,1000019,1000011,1000016,943188361755,943089455561,True,98906194,True,Scout uses light attack on Tucker for 98906194 (CRIT)!
1,1505.7142857142949,1056,Tucker,Scout,light attack,6,1000019,1000013,1000018,941803677886,941704771891,True,98905995,True,Tucker uses light attack on Scout for 98905995 (CRIT)!
1,1508.5714285714378,1057,Scout,Tucker,heavy attack,8,1000019,1000011,1000016,943089455561,942931206129,True,158249432,True,Scout uses heavy attack on Tucker for 158249432 (CRIT)!
1,1508.5714285714378,1058,Tucker,Scout,light attack,8,1000019,1000011,1000016,941704771891,941605865797,True,98906094,True,Tucker uses light attack on Scout for 98906094 (CRIT)!
1,1511.4285714285809,1059,Scout,Tucker,light attack,4,1000019,1000015,1000019,942931206129,942832300035,True,98906094,True,Scout uses light attack on Tucker for 98906094 (CRIT)!
1,1511.4285714285809,1060,Tucker,Scout,heavy attack,7,1000019,1000012,1000017,941605865797,941447616205,True,158249592,True,Tucker uses heavy attack on Scout for 158249592 (CRIT)!
1,1514.2857142857235,1061,Scout,Tucker,light attack,5,1000019,1000014,1000019,942832300035,942733394140,True,98905895,True,Scout uses light attack on Tucker for 98905895 (CRIT)!
1,1514.2857142857235,1062,Tucker,Scout,light attack,7,1000019,1000012,1000017,941447616205,941348710011,True,98906194,True,Tucker uses light attack on Scout for 98906194 (CRIT)!
1,1517.1428571428664,1063,Scout,Tucker,light attack,6,1000019,1000013,1000018,942733394140,942634488245,True,98905895,True,Scout uses light attack on Tucker for 98905895 (CRIT)!
1,1517.1428571428664,1064,Tucker,Scout,light attack,8,1000019,1000011,1000016,941348710011,941249803817,True,98906194,True,Tucker uses light attack on Scout for 98906194 (CRIT)!
1,1520.000000000009,1065,Scout,Tucker,light attack,5,1000019,1000014,1000019,942634488245,942535582250,True,98905995,True,Scout uses light attack on Tucker for 98905995 (CRIT)!
1,1520.000000000009,1066,Tucker,Scout,heavy attack,8,1000019,1000011,1000016,941249803817,941249803817,False,0,False,Scout dodges Tucker!
1,1522.8571428571522,1067,Scout,Tucker,light attack,6,1000019,1000013,1000018,942535582250,942436676056,True,98906194,True,Scout uses light attack on Tucker for 98906194 (CRIT)!
1,1522.8571428571522,1068,Tucker,Scout,heavy attack,7,1000019,1000012,1000017,941249803817,941091554705,True,158249112,True,Tucker uses heavy attack on Scout for 158249112 (CRIT)!
1,1525.714285714295,1069,Scout,Tucker,heavy attack,9,1000019,1000010,1000015,942436676056,942278426145,True,158249911,True,Scout uses heavy attack on Tucker for 158249911 (CRIT)!
1,1525.714285714295,1070,Tucker,Scout,light attack,7,1000019,1000012,1000017,941091554705,940992648810,True,98905895,True,Tucker uses light attack on Scout for 98905895 (CRIT)!
1,1528.571428571438,1071,Scout,Tucker,light attack,6,1000019,1000013,1000018,942278426145,942179519951,True,98906194,True,Scout uses light attack on Tucker for 98906194 (CRIT)!
1,1528.571428571438,1072,Tucker,Scout,heavy attack,10,1000019,1000009,1000014,940992648810,940834399218,True,158249592,True,Tucker uses heavy attack on Scout for 158249592 (CRIT)!
1,1531.4285714285809,1073,Scout,Tucker,light attack,5,1000019,1000014,1000019,942179519951,942080613956,True,98905995,True,Scout uses light attack on Tucker for 98905995 (CRIT)!
1,1531.4285714285809,1074,Tucker,Scout,light attack,5,1000019,1000014,1000019,940834399218,940735493223,True,98905995,True,Tucker uses light attack on Scout for 98905995 (CRIT)!
1,1534.2857142857238,1075,Scout,Tucker,light attack,8,1000019,1000011,1000016,942080613956,941981707762,True,98906194,True,Scout uses light attack on Tucker for 98906194 (CRIT)!
1,1534.2857142857238,1076,Tucker,Scout,heavy attack,7,1000019,1000012,1000017,940735493223,940577243312,True,158249911,True,Tucker uses heavy attack on Scout for 158249911 (CRIT)!
1,1537.142857142867,1077,Scout,Tucker,light attack,8,1000019,1000011,1000016,941981707762,941882801568,True,98906194,True,Scout uses light attack on Tucker for 98906194 (CRIT)!
1,1537.142857142867,1078,Tucker,Scout,light attack,8,1000019,1000011,1000016,940577243312,940478337118,True,98906194,True,Tucker uses light attack on Scout for 98906194 (CRIT)!
1,1540.0000000000095,1079,Scout,Tucker,heavy attack,9,1000019,1000010,1000015,941882801568,941724551817,True,158249751,True,Scout uses heavy attack on Tucker for 158249751 (CRIT)!
1,1540.0000000000095,1080,Tucker,Scout,light attack,7,1000019,1000012,1000017,940478337118,940379431024,True,98906094,True,Tucker uses light attack on Scout for 98906094 (CRIT)!
1,1542.8571428571524,1081,Scout,Tucker,light attack,4,1000019,1000015,1000019,941724551817,941625645922,True,98905895,True,Scout uses light attack on Tucker for 98905895 (CRIT)!
1,1542.8571428571524,1082,Tucker,Scout,heavy attack,9,1000019,1000010,1000015,940379431024,940221181592,True,158249432,True,Tucker uses heavy attack on Scout for 158249432 (CRIT)!
1,1545.714285714295,1083,Scout,Tucker,light attack,4,1000019,1000015,1000019,941625645922,941526739728,True,98906194,True,Scout uses light attack on Tucker for 98906194 (CRIT)!
1,1545.714285714295,1084,Tucker,Scout,light attack,5,1000019,1000014,1000019,940221181592,940122275398,True,98906194,True,Tucker uses light attack on Scout for 98906194 (CRIT)!
1,1548.5714285714382,1085,Scout,Tucker,light attack,6,1000019,1000013,1000018,941526739728,941427833733,True,98905995,True,Scout uses light attack on Tucker for 98905995 (CRIT)!
1,1548.5714285714382,1086,Tucker,Scout,heavy attack,11,1000019,1000008,1000013,940122275398,939964026126,True,158249272,True,Tucker uses heavy attack on Scout for 158249272 (CRIT)!
1,1551.428571428581,1087,Scout,Tucker,heavy attack,11,1000019,1000008,1000013,941427833733,941269584141,True,158249592,True,Scout uses heavy attack on Tucker for 158249592 (CRIT)!
1,1551.428571428581,1088,Tucker,Scout,light attack,4,1000018,1000014,1000019,939964026126,939865120032,True,98906094,True,Tucker uses light attack on Scout for 98906094 (CRIT)!
1,1554.285714285724,1089,Scout,Tucker,light attack,8,1000018,1000010,1000015,941269584141,941170678146,True,98905995,True,Scout uses light attack on Tucker for 98905995 (CRIT)!
1,1554.285714285724,1090,Tucker,Scout,heavy attack,9,1000019,1000010,1000015,939865120032,939706870760,True,158249272,True,Tucker uses heavy attack on Scout for 158249272 (CRIT)!
1,1557.142857142867,1091,Scout,Tucker,light attack,6,1000019,1000013,1000018,941170678146,941071772251,True,98905895,True,Scout uses light attack on Tucker for 98905895 (CRIT)!
1,1557.142857142867,1092,Tucker,Scout,heavy attack,7,1000019,1000012,1000017,939706870760,939548620849,True,158249911,True,Tucker uses heavy attack on Scout for 158249911 (CRIT)!
1,1560.0000000000098,1093,Scout,Tucker,light attack,4,1000019,1000015,1000019,941071772251,940972866057,True,98906194,True,Scout uses light attack on Tucker for 98906194 (CRIT)!
1,1560.0000000000098,1094,Tucker,Scout,heavy attack,11,1000019,1000008,1000013,939548620849,939390371737,True,158249112,True,Tucker uses heavy attack on Scout for 158249112 (CRIT)!
1,1562.857142857153,1095,Scout,Tucker,light attack,6,1000019,1000013,1000018,940972866057,940873960062,True,98905995,True,Scout uses light attack on Tucker for 98905995 (CRIT)!
1,1562.857142857153,1096,Tucker,Scout,heavy attack,8,1000018,1000010,1000015,939390371737,939232121826,True,158249911,True,Tucker uses heavy attack on Scout for 158249911 (CRIT)!
1,1565.7142857142956,1097,Scout,Tucker,heavy attack,7,1000019,1000012,1000017,940873960062,940715709831,True,158250231,True,Scout uses heavy attack on Tucker for 158250231 (CRIT)!
1,1565.7142857142956,1098,Tucker,Scout,light attack,6,1000019,1000013,1000018,939232121826,939133215632,True,98906194,True,Tucker uses light attack on Scout for 98906194 (CRIT)!
1,1568.5714285714384,1099,Scout,Tucker,light attack,5,1000019,1000014,1000019,940715709831,940616803836,True,98905995,True,Scout uses light attack on Tucker for 98905995 (CRIT)!
1,1568.5714285714384,1100,Tucker,Scout,light attack,4,1000019,1000015,1000019,939133215632,939034309438,True,98906194,True,Tucker uses light attack on Scout for 98906194 (CRIT)!
1,1571.428571428581,1101,Scout,Tucker,light attack,6,1000019,1000013,1000018,940616803836,940517897642,True,98906194,True,Scout uses light attack on Tucker for 98906194 (CRIT)!
1,1571.428571428581,1102,Tucker,Scout,heavy attack,8,1000019,1000011,1000016,939034309438,938876059527,True,158249911,True,Tucker uses heavy attack on Scout for 158249911 (CRIT)!
1,1574.2857142857242,1103,Scout,Tucker,heavy attack,7,1000019,1000012,1000017,940517897642,940359648210,True,158249432,True,Scout uses heavy attack on Tucker for 158249432 (CRIT)!
1,1574.2857142857242,1104,Tucker,Scout,light attack,6,1000019,1000013,1000018,938876059527,938777153333,True,98906194,True,Tucker uses light attack on Scout for 98906194 (CRIT)!
1,1577.1428571428671,1105,Scout,Tucker,light attack,4,1000019,1000015,1000019,940359648210,940260742215,True,98905995,True,Scout uses light attack on Tucker for 98905995 (CRIT)!
1,1577.1428571428671,1106,Tucker,Scout,light attack,7,1000019,1000012,1000017,938777153333,938678247438,True,98905895,True,Tucker uses light attack on Scout for 98905895 (CRIT)!
1,1580.00000000001,1107,Scout,Tucker,light attack,8,1000019,1000011,1000016,940260742215,940161836320,True,98905895,True,Scout uses light attack on Tucker for 98905895 (CRIT)!
1,1580.00000000001,1108,Tucker,Scout,light attack,6,1000019,1000013,1000018,938678247438,938579341244,True,98906194,True,Tucker uses light attack on Scout for 98906194 (CRIT)!
1,1582.857142857153,1109,Scout,Tucker,heavy attack,8,1000019,1000011,1000016,940161836320,940003586569,True,158249751,True,Scout uses heavy attack on Tucker for 158249751 (CRIT)!
1,1582.857142857153,1110,Tucker,Scout,heavy attack,11,1000019,1000008,1000013,938579341244,938421091173,True,158250071,True,Tucker uses heavy attack on Scout for 158250071 (CRIT)!
1,1585.7142857142958,1111,Scout,Tucker,heavy attack,8,1000019,1000011,1000016,940003586569,939845336178,True,158250391,True,Scout uses heavy attack on Tucker for 158250391 (CRIT)!
1,1585.7142857142958,1112,Tucker,Scout,light attack,6,1000018,1000012,1000017,938421091173,938322184979,True,98906194,True,Tucker uses light attack on Scout for 98906194 (CRIT)!
1,1588.571428571439,1113,Scout,Tucker,light attack,7,1000019,1000012,1000017,939845336178,939746430084,True,98906094,True,Scout uses light attack on Tucker for 98906094 (CRIT)!
1,1588.571428571439,1114,Tucker,Scout,light attack,4,1000019,1000015,1000019,938322184979,938223278885,True,98906094,True,Tucker uses light attack on Scout for 98906094 (CRIT)!
1,1591.4285714285816,1115,Scout,Tucker,heavy attack,9,1000019,1000010,1000015,939746430084,939588180013,True,158250071,True,Scout uses heavy attack on Tucker for 158250071 (CRIT)!
1,1591.4285714285816,1116,Tucker,Scout,heavy attack,7,1000019,1000012,1000017,938223278885,938065029613,True,158249272,True,Tucker uses heavy attack on Scout for 158249272 (CRIT)!
1,1594.2857142857245,1117,Scout,Tucker,light attack,7,1000019,1000012,1000017,939588180013,939489273819,True,98906194,True,Scout uses light attack on Tucker for 98906194 (CRIT)!
1,1594.2857142857245,1118,Tucker,Scout,light attack,6,1000019,1000013,1000018,938065029613,937966123618,True,98905995,True,Tucker uses light attack on Scout for 98905995 (CRIT)!
1,1597.1428571428671,1119,Scout,Tucker,heavy attack,8,1000019,1000011,1000016,939489273819,939331024387,True,158249432,True,Scout uses heavy attack on Tucker for 158249432 (CRIT)!
1,1597.1428571428671,1120,Tucker,Scout,heavy attack,9,1000019,1000010,1000015,937966123618,937966123618,False,0,False,Scout dodges Tucker!
1,1600.0000000000102,1121,Scout,Tucker,light attack,7,1000019,1000012,1000017,939331024387,939232118193,True,98906194,True,Scout uses light attack on Tucker for 98906194 (CRIT)!
1,1600.0000000000102,1122,Tucker,Scout,heavy attack,8,1000019,1000011,1000016,937966123618,937807873707,True,158249911,True,Tucker uses heavy attack on Scout for 158249911 (CRIT)!
1,1602.8571428571531,1123,Scout,Tucker,light attack,7,1000019,1000012,1000017,939232118193,939133212099,True,98906094,True,Scout uses light attack on Tucker for 98906094 (CRIT)!
1,1602.8571428571531,1124,Tucker,Scout,light attack,5,1000019,1000014,1000019,937807873707,937708967613,True,98906094,True,Tucker uses light attack on Scout for 98906094 (CRIT)!
1,1605.714285714296,1125,Scout,Tucker,light attack,7,1000019,1000012,1000017,939133212099,939034306005,True,98906094,True,Scout uses light attack on Tucker for 98906094 (CRIT)!
1,1605.714285714296,1126,Tucker,Scout,heavy attack,7,1000019,1000012,1000017,937708967613,937550718341,True,158249272,True,Tucker uses heavy attack on Scout for 158249272 (CRIT)!
1,1608.571428571439,1127,Scout,Tucker,heavy attack,7,1000019,1000012,1000017,939034306005,938876056893,True,158249112,True,Scout uses heavy attack on Tucker for 158249112 (CRIT)!
1,1608.571428571439,1128,Tucker,Scout,light attack,7,1000019,1000012,1000017,937550718341,937451812147,True,98906194,True,Tucker uses light attack on Scout for 98906194 (CRIT)!
1,1611.4285714285818,1129,Scout,Tucker,heavy attack,8,1000019,1000011,1000016,938876056893,938717806502,True,158250391,True,Scout uses heavy attack on Tucker for 158250391 (CRIT)!
1,1611.4285714285818,1130,Tucker,Scout,light attack,7,1000019,1000012,1000017,937451812147,937352906152,True,98905995,True,Tucker uses light attack on Scout for 98905995 (CRIT)!
1,1614.285714285725,1131,Scout,Tucker,light attack,6,1000019,1000013,1000018,938717806502,938618900507,True,98905995,True,Scout uses light attack on Tucker for 98905995 (CRIT)!
1,1614.285714285725,1132,Tucker,Scout,light attack,8,1000019,1000011,1000016,937352906152,937253999958,True,98906194,True,Tucker uses light attack on Scout for 98906194 (CRIT)!
1,1617.1428571428676,1133,Scout,Tucker,light attack,6,1000019,1000013,1000018,938618900507,938519994313,True,98906194,True,Scout uses light attack on Tucker for 98906194 (CRIT)!
1,1617.1428571428676,1134,Tucker,Scout,heavy attack,11,1000019,1000008,1000013,937253999958,937095750686,True,158249272,True,Tucker uses heavy attack on Scout for 158249272 (CRIT)!
1,1620.0000000000105,1135,Scout,Tucker,heavy attack,11,1000019,1000008,1000013,938519994313,938361744242,True,158250071,True,Scout uses heavy attack on Tucker for 158250071 (CRIT)!
1,1620.0000000000105,1136,Tucker,Scout,light attack,5,1000018,1000013,1000018,937095750686,936996844492,True,98906194,True,Tucker uses light attack on Scout for 98906194 (CRIT)!
1,1622.8571428571531,1137,Scout,Tucker,heavy attack,10,1000018,1000008,1000013,938361744242,938203493851,True,158250391,True,Scout uses heavy attack on Tucker for 158250391 (CRIT)!
1,1622.8571428571531,1138,Tucker,Scout,light attack,8,1000019,1000011,1000016,936996844492,936897938398,True,98906094,True,Tucker uses light attack on Scout for 98906094 (CRIT)!
1,1625.7142857142962,1139,Scout,Tucker,heavy attack,11,1000018,1000007,1000012,938203493851,938045243620,True,158250231,True,Scout uses heavy attack on Tucker for 158250231 (CRIT)!
1,1625.7142857142962,1140,Tucker,Scout,heavy attack,9,1000019,1000010,1000015,936897938398,936897938398,False,0,False,Scout dodges Tucker!
1,1628.5714285714391,1141,Scout,Tucker,light attack,5,1000017,1000012,1000017,938045243620,937946337725,True,98905895,True,Scout uses light attack on Tucker for 98905895 (CRIT)!
1,1628.5714285714391,1142,Tucker,Scout,light attack,6,1000019,1000013,1000018,936897938398,936799032403,True,98905995,True,Tucker uses light attack on Scout for 98905995 (CRIT)!
1,1631.428571428582,1143,Scout,Tucker,light attack,6,1000019,1000013,1000018,937946337725,937847431830,True,98905895,True,Scout uses light attack on Tucker for 98905895 (CRIT)!
1,1631.428571428582,1144,Tucker,Scout,light attack,4,1000019,1000015,1000019,936799032403,936700126408,True,98905995,True,Tucker uses light attack on Scout for 98905995 (CRIT)!
